Time,Temp,Gas,Humidity,Pressure,Alt,PM 1.0,PM 2.5,PM 10
1740178718.826195,23.873359375,143251,36.66883948724187,1010.3254356423323,24.377499874984917,1,1,1
1740178719.838646,23.8735546875,142887,36.65143848752172,1010.316926486398,24.448510658985178,1,1,1
1740178720.8510237,23.87296875,143130,36.651380334329964,1010.317742136429,24.441703858501995,1,1,1
1740178721.8626785,23.87296875,143130,36.645573982101695,1010.3089164952603,24.51535624509144,1,1,1
1740178722.8751144,23.8723828125,143739,36.662935527142956,1010.3097321500827,24.508549360925976,1,1,1
1740178723.8875003,23.8723828125,144354,36.66874252808031,1010.3079670237157,24.52327987554875,1,1,1
1740178724.8998592,23.872578125,143617,36.67456914201685,1010.3118137681505,24.491177653891558,1,1,1
1740178725.9122062,23.872578125,145099,36.68618424260484,1010.3118137681505,24.491177653891558,1,1,1
1740178726.9245477,23.873359375,143985,36.70368616155473,1010.3130797347857,24.480612809003286,1,1,1
1740178727.9369354,23.87296875,143130,36.71526464573405,1010.3159770079897,24.456434295860277,1,1,1
1740178728.949314,23.8735546875,144726,36.726941069570344,1010.3151613564005,24.463241118977983,1,1,1
1740178729.9601707,23.8735546875,144354,36.73856013253432,1010.3133962265056,24.47797159894764,1,1,1
1740178730.9710631,23.873359375,144602,36.744350567622874,1010.3095494764118,24.51007382711613,1,1,1
1740178731.9819372,23.872578125,143862,36.74427286999786,1010.3029881340607,24.564830331338822,1,1,1
1740178732.9928102,23.871796875,144726,36.744195173001415,1010.3052524277877,24.545934042155995,1,1,1
1740178734.003743,23.871015625,144231,36.74411747663357,1010.3110469587466,24.497576897583794,1,1,1
1740178735.0161128,23.871015625,144726,36.73830764959161,1010.300456224109,24.5859600081223,1,1,1
1740178736.028518,23.8704296875,145474,36.732439784450904,1010.3030369994252,24.564422533152324,1,1,1
1740178737.0409136,23.86984375,144478,36.72657215342864,1010.3038526495587,24.557615656044465,1,1,1
1740178738.0533404,23.8688671875,145600,36.714857004782296,1010.3005050827596,24.585552265136677,1,1,1
1740178739.0657241,23.867890625,145600,36.69152648933107,1010.3095133183502,24.510375576936006,1,1,1
1740178740.0781078,23.86671875,145349,36.70883480723239,1010.3093794734963,24.511492552284906,1,1,1
1740178741.089987,23.86515625,145349,36.67963953354027,1010.3103777426245,24.503161700656594,1,1,1
1740178742.1020367,23.86359375,146867,36.67948437246432,1010.3096108936307,24.509561282109676,1,1,1
1740178743.1143265,23.86203125,145851,36.667714821251934,1010.3053138416539,24.54542152336208,1,1,1
1740178744.128087,23.861640625,146867,36.650256108646,1010.3099761449848,24.506513151141142,1,1,1
1740178745.1404886,23.860859375,146867,36.62695510534295,1010.3104752590964,24.5023478971653,1,1,1
1740178746.1528783,23.8594921875,146357,36.60940424594865,1010.3100248809609,24.506106435021724,1,1,1
1740178747.165173,23.858515625,147251,36.58609019559479,1010.313737666407,24.475122190238228,1,1,1
1740178748.1774583,23.8579296875,145978,36.597640296755,1010.3110230867645,24.497776116163553,1,1,1
1740178749.1898172,23.8579296875,146231,36.59183610605799,1010.314553260735,24.46831583721385,1,1,1
1740178750.2019668,23.8583203125,145474,36.574463544032135,1010.3169513452042,24.44830320605999,1,1,1
1740178751.2135673,23.8583203125,146995,36.58607084172564,1010.3028306421069,24.56614465569712,1,1,1
1740178752.2259758,23.858515625,147251,36.574482892892,1010.3066773126436,24.534042918592974,1,1,1
1740178753.2382228,23.8598828125,147251,36.574618336007134,1010.3212484282782,24.412443039749075,1,1,1
1740178754.2506618,23.8598828125,146357,36.574618336007134,1010.3194833354988,24.427173138121027,1,1,1
1740178755.2630825,23.8594921875,147251,36.58038319228146,1010.3170852462096,24.447185768891,1,1,1
1740178756.2754622,23.8598828125,147251,36.574618336007134,1010.3177182428223,24.441903256474752,1,1,1
1740178757.2877512,23.8594921875,148678,36.5861869655279,1010.3082597899056,24.520836651502684,1,1,1
1740178758.3000026,23.859296875,147380,36.59777580917717,1010.3132385662174,24.479287317137874,1,1,1
1740178759.3122725,23.85890625,147638,36.56871826248389,1010.3090753928694,24.514030196526974,1,1,1
1740178760.3247375,23.85890625,147380,36.59193288792669,1010.2984848580463,24.602411779193258,1,1,1
1740178761.3370202,23.859296875,147638,36.60938488186551,1010.2973527535535,24.61185961714568,1,2,2
1740178762.3492663,23.8598828125,148026,36.61524784620531,1010.305362596964,24.545014644371538,1,2,2
1740178763.3615513,23.8594921875,147767,36.61520911291259,1010.3082597899056,24.520836651502684,1,2,2
1740178764.3738594,23.8579296875,148286,36.60924933438044,1010.3057278265794,24.541966684439092,1,2,2
1740178765.3862634,23.8579296875,148548,36.60924933438044,1010.2951373089843,24.630348360448792,1,2,2
1740178766.3985019,23.859296875,148548,36.60358023614957,1010.2955876637712,24.626589972603306,1,2,2
1740178767.4107356,23.8579296875,148678,36.597640296755,1010.2898420515743,24.674539468187877,1,2,2
1740178768.4229386,23.858515625,149204,36.58609019559479,1010.29255661005,24.651885334338928,1,2,2
1740178769.4353187,23.860078125,148810,36.58624502795762,1010.2986187224154,24.601294631233344,1,2,2
1740178770.4477658,23.860078125,148810,36.5688343419065,1010.305679091431,24.542373395051218,1,2,2
1740178771.4592826,23.860859375,147897,36.57471508226371,1010.2963545033465,24.62019039783378,1,2,2
1740178772.4711814,23.861640625,148417,36.58639986282633,1010.2923251802044,24.653816711958015,1,2,2
1740178773.4834676,23.8614453125,148286,36.59218452536703,1010.2902435951667,24.67118841467125,1,2,2
