Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1743815122.3,0,0,39.5,3.0,4.0,5.0,21.9762890625,42.55534110268538,1004.0876310078563,76.56378189607756,199415.5
1743815124.34,0,0,33.5,3.0,4.0,5.0,21.96515625,42.66399437597353,1004.090108785511,76.54300042608617,199111.5
1743815126.31,0,0,35.5,3.0,4.0,5.0,21.9645703125,42.73111404920725,1004.0846697919628,76.58861813987373,198090.5
1743815128.27,0,0,38.0,3.0,4.0,5.0,21.9372265625,42.82280697868737,1004.0807731793087,76.6212997274254,198633.0
1743815130.29,0,0,38.0,3.0,4.0,4.0,21.93927734375,42.95144494316747,1004.0903127530405,76.54128973353811,196729.5
1743815132.27,0,0,37.5,3.0,4.0,4.0,21.979999999999997,43.19782524002221,1004.1205701632937,76.28752146178951,196027.0
1743815134.3,0,0,44.5,3.0,4.0,4.0,22.04181640625,43.33032159965002,1004.1521712866281,76.02248757659046,195913.5
1743815136.29,0,0,33.5,3.0,4.0,4.0,22.10666015625,43.126160957158476,1004.1532177624514,76.01371098558178,194177.5
1743815138.3,0,0,40.5,3.0,4.0,4.0,22.187128906250003,43.28219203190562,1004.1768805331421,75.81526027174418,194694.0
1743815140.22,0,0,40.5,3.0,4.0,4.0,22.187128906250003,43.28219203190562,1004.1768805331421,75.81526027174418,194694.0
1743815142.31,0,0,29.5,2.0,4.0,4.0,22.26984375,43.21481231752574,1004.2040336163296,75.58754213401164,194867.0
1743815144.27,0,0,33.5,2.0,4.0,4.0,22.37443359375,43.14070379230654,1004.2156043746377,75.49050613994831,193892.5
1743815146.31,0,0,32.5,2.0,3.5,4.0,22.50080078125,43.099682075021605,1004.230411501746,75.36633008106064,193723.5
1743815148.27,0,0,32.5,2.0,3.5,4.0,22.652460937500003,42.93899864936034,1004.2720274196092,75.0173377795528,193493.5
1743815150.28,0,0,35.0,2.0,3.5,4.0,22.81779296875,42.72185682904572,1004.2887472096133,74.87712783737949,192757.5
1743815152.3,0,0,30.0,2.0,3.0,4.0,22.98810546875,42.490158842011624,1004.287776991743,74.88526388364104,191524.0
1743815154.28,0,0,29.0,2.0,3.0,4.0,23.1301953125,42.28000290450581,1004.2815374238603,74.93758775315024,190802.5
1743815156.31,0,0,26.5,2.0,3.0,4.0,23.24396484375,42.063866105677576,1004.2943924092499,74.82978873556674,190693.0
1743815158.27,0,0,26.5,2.0,3.0,4.0,23.35734375,41.77792684293599,1004.3192727952919,74.62115003599015,190527.0
1743815160.3,0,0,27.0,2.0,3.0,3.5,23.4290234375,41.79190241905431,1004.3397015498323,74.44984445077617,191083.0
1743815162.27,0,0,33.5,2.0,3.0,3.5,23.49552734375,41.5437438323058,1004.3447749142204,74.40730214045733,191306.0
1743815164.31,0,0,30.5,2.0,3.0,3.0,23.55890625,41.19542019679582,1004.3367897102466,74.47426155100652,190913.5
1743815166.26,0,0,30.5,2.0,3.0,3.0,23.5989453125,41.11185948337317,1004.340389644617,74.44407448002008,190197.5
1743815168.3,0,0,33.0,2.0,3.0,3.0,23.6360546875,40.86442581353314,1004.3475680957772,74.38388024431836,191412.5
1743815170.27,0,0,23.5,2.0,3.0,3.0,23.68517578125,40.91820861727365,1004.3825665808656,74.0904085679062,191079.5
1743815172.31,0,0,33.5,2.0,3.0,3.0,23.72755859375,40.771425771061985,1004.4142924375635,73.82438584513804,190307.0
1743815174.27,0,0,37.5,2.0,3.0,3.0,23.76837890625,40.72439707374852,1004.4317843592366,73.67771873196594,189867.5
1743815176.32,0,0,37.5,2.0,3.0,3.0,23.8251171875,40.579324927550005,1004.4369397690004,73.63449107744034,189925.0
1743815178.27,0,0,31.0,2.0,3.0,3.0,23.882343749999997,40.331762269550275,1004.4301455318121,73.6914594358261,188726.5
1743815180.3,0,0,40.5,2.0,3.0,3.0,23.94708984375,40.39314169735563,1004.4432386365906,73.58167657169474,187811.0
1743815182.27,0,0,36.0,2.0,3.0,3.0,24.00001953125,40.15430751839412,1004.4451281208824,73.56583373894748,186323.0
1743815184.31,0,0,36.0,2.0,3.0,3.0,24.040546875,40.08326955648566,1004.4603079549579,73.43855578964519,187171.5
1743815186.27,0,0,36.0,2.0,3.0,3.0,24.064960937499997,39.962336100091846,1004.4721062584422,73.33963185177657,187436.5
1743815188.3,0,0,32.0,2.0,3.0,3.0,24.0399609375,39.81215683501718,1004.4775380619533,73.2940888213991,188779.5
1743815190.25,0,0,35.5,2.0,3.0,3.0,24.0399609375,39.81215683501718,1004.4775380619533,73.2940888213991,188779.5
1743815192.3,0,0,40.0,2.0,3.0,3.0,23.96212890625,39.68959137163944,1004.4776035055839,73.2935400486677,190748.5
1743815194.25,0,0,40.0,2.0,3.0,3.0,23.93244140625,39.635348080856105,1004.4775201955902,73.2942386053855,189759.0
1743815196.36,0,0,41.5,2.0,3.0,3.0,23.9235546875,39.59534184247329,1004.4953951550008,73.14436701876849,189922.5
1743815198.27,0,0,31.5,2.0,3.0,3.0,23.90587890625,39.590471045413466,1004.5095247773972,73.02589932407099,190032.5
1743815200.3,0,0,32.0,2.0,3.0,3.0,23.89884765625,39.499620943593825,1004.5085244506588,73.03428636484023,189869.0
1743815202.28,0,0,35.0,2.0,3.0,3.0,23.89142578125,39.47481916742166,1004.513263633529,72.99455167174884,188082.5
1743815204.28,0,0,35.0,1.0,2.0,2.0,23.86505859375,39.475039957273225,1004.5174464168591,72.95948215836341,188511.5
1743815206.28,0,0,39.0,1.0,2.0,2.0,23.86095703125,39.50463160635323,1004.5173913564342,72.95994380445715,188078.5
1743815208.31,0,0,36.0,1.5,2.5,2.5,23.86798828125,39.52338981990921,1004.5111364607144,73.01238647298455,186693.0
1743815210.27,0,0,37.0,1.5,2.5,2.5,23.873359375,39.55398976184672,1004.5095454862799,73.02572577184085,187064.5
1743815212.32,0,0,51.5,2.0,3.0,3.0,23.86681640625,39.55630256306163,1004.500236141957,73.10377822189278,186905.0
1743815214.26,0,0,51.5,2.0,3.0,3.0,23.85353515625,39.5398843169633,1004.5112444863432,73.01148078838001,187331.0
1743815216.31,0,0,43.0,2.0,3.0,3.0,23.83380859375,39.561828880066074,1004.51128020243,73.01118132041697,188509.5
1743815218.27,0,0,44.5,2.0,3.0,3.0,23.80685546875,39.51093909031571,1004.5045642475179,73.06748996831524,188025.5
1743815220.32,0,0,52.5,2.0,3.0,3.0,23.78556640625,39.592781076860746,1004.5003422874183,73.10288826740408,187278.5
1743815222.26,0,0,52.5,2.0,3.0,3.0,23.7735546875,39.75685365043333,1004.5015371208735,73.09287037242977,187223.5
1743815224.3,0,0,42.0,2.0,3.0,3.0,23.75236328125,39.70646835114982,1004.5128815070011,72.99775556723331,186906.5
1743815226.3,0,0,45.5,2.0,3.0,3.0,23.72091796875,39.739211032818645,1004.5218124730768,72.92287623080796,188134.0
1743815228.3,0,0,50.0,2.0,3.0,3.0,23.7114453125,39.6871092459194,1004.5197141507464,72.9404691395037,188725.5
1743815230.27,0,0,50.0,2.0,3.0,3.0,23.69513671875,39.73047083541674,1004.5259821454702,72.88791681722378,188401.5
1743815232.28,0,0,50.0,1.5,3.0,3.0,23.679316406250003,39.731803073219666,1004.5348249198357,72.81377765499931,188240.5
1743815234.28,0,0,41.5,1.5,3.0,3.0,23.67541015625,39.76746738466941,1004.5332577466462,72.82691704601055,187704.0
1743815236.32,0,0,45.5,1.0,3.0,3.0,23.66017578125,39.759840462636824,1004.5285056385003,72.86675949293,188946.5
1743815238.24,0,0,32.0,1.0,3.0,3.0,23.66017578125,39.759840462636824,1004.5285056385003,72.86675949293,188946.5
1743815240.31,0,0,30.5,2.0,3.0,3.0,23.64259765625,39.79406145825047,1004.5355064545827,72.8080635847829,187812.5
1743815242.25,0,0,30.5,2.0,3.0,3.0,23.585468749999997,39.78200052009838,1004.541473418727,72.75803600777311,190483.0
1743815244.31,0,0,37.5,1.5,3.0,3.0,23.54435546875,39.81974774264603,1004.548873831741,72.69599052374417,190472.0
1743815246.29,0,0,29.5,1.5,3.0,3.0,23.52873046875,39.93541090575525,1004.5516624640605,72.67261059161697,189924.5
1743815248.3,0,0,35.0,1.0,3.0,3.0,23.51515625,39.96407972102767,1004.5404289215312,72.76679311777733,189649.5
1743815250.25,0,0,35.0,1.0,3.0,3.0,23.504511718750003,40.11047345611699,1004.5582486821583,72.61739188186752,191412.5
1743815252.3,0,0,37.0,1.0,2.0,2.0,23.508906250000003,40.11696735725712,1004.5714599986104,72.50662921119456,188944.5
1743815254.27,0,0,44.0,1.0,2.0,2.0,23.5282421875,40.094925167000255,1004.5726574080074,72.49659045671962,189761.0
1743815256.32,0,0,44.5,1.0,2.0,2.0,23.578828125,40.09127443576991,1004.560113151168,72.60176019939176,189159.0
1743815258.27,0,0,34.5,1.0,2.0,2.0,23.65314453125,39.930574433896226,1004.5501656687761,72.68515977802274,187491.5
1743815260.29,0,0,34.5,1.0,2.0,2.0,23.717109375,39.82601742827507,1004.5249324452652,72.89671801596407,187757.5
1743815262.3,0,0,27.5,1.0,2.0,2.0,23.76291015625,39.761698461477195,1004.4994246582651,73.11058199713815,186645.0
1743815264.3,0,0,27.0,0.5,1.5,1.5,23.807246093750003,39.709266542163306,1004.510616025874,73.01675000631812,186805.5
1743815266.27,0,0,27.0,0.5,1.5,1.5,23.84552734375,39.674239920204954,1004.5214159786888,72.92620046574527,186059.5
1743815268.32,0,0,37.0,0.5,1.5,1.5,23.876484375,39.62642301251307,1004.5153319601349,72.97721032809451,185799.5
1743815270.3,0,0,37.0,0.0,1.0,1.0,23.89875,39.58971555572375,1004.5174428809642,72.9595118052567,185642.0
1743815272.27,0,0,35.5,0.0,1.0,1.0,23.9235546875,39.58933257681946,1004.5144447675862,72.98464879871864,185083.0
1743815274.3,0,0,32.0,1.0,2.0,2.0,23.949140625,39.619082629858596,1004.522642407363,72.91591789888074,183664.0
1743815276.26,0,0,32.0,1.0,2.0,2.0,23.9583203125,39.59901729812464,1004.5306243570312,72.84899578001696,183260.5
1743815278.3,0,0,32.0,1.0,2.0,2.0,23.94591796875,39.58869205032791,1004.5321251797261,72.83641262061019,184577.5
1743815280.28,0,0,31.0,1.0,2.0,2.0,23.89005859375,39.54974600822362,1004.5392478129925,72.77669563873215,185852.5
1743815282.3,0,0,37.0,1.0,2.0,2.0,23.8489453125,39.56342679064903,1004.5367303972947,72.79780191203768,187650.5
1743815284.22,0,0,37.0,1.0,2.0,2.0,23.8489453125,39.56342679064903,1004.5367303972947,72.79780191203768,187650.5
1743815286.39,0,0,27.5,1.0,2.0,2.0,23.84171875,39.547649628906186,1004.5417723140538,72.75553014234404,187383.5
1743815288.24,0,0,36.5,1.0,2.0,2.0,23.84171875,39.547649628906186,1004.5417723140538,72.75553014234404,187383.5
1743815290.31,0,0,29.5,1.0,2.0,2.0,23.825703125,39.503916520305616,1004.5330890406842,72.82833148020947,187972.5
1743815292.27,0,0,30.0,1.0,2.0,2.0,23.806953125,39.50194107758492,1004.5273910153508,72.87610464793588,187174.0
1743815294.29,0,0,30.0,1.0,2.0,2.0,23.7969921875,39.58197188825809,1004.5372306922231,72.7936073764437,186111.5
1743815296.28,0,0,31.0,1.0,2.0,2.0,23.76544921875,39.60567798398833,1004.5578040310845,72.62112001585126,185119.0
1743815298.32,0,0,30.0,1.0,2.0,2.0,23.7407421875,39.66015752257745,1004.5736314634618,72.4884239888257,185485.0
1743815300.27,0,0,26.5,1.0,2.0,2.0,23.7446484375,39.69963663406776,1004.5706634478969,72.5133073956889,185849.5
1743815302.3,0,0,32.5,1.0,2.0,2.0,23.7659375,39.71090786459587,1004.5631015687577,72.576705496334,183763.5
1743815304.26,0,0,32.5,1.0,2.0,2.0,23.78,39.784560249762905,1004.559669479878,72.60547990834687,183260.5
1743815306.32,0,0,31.5,1.0,2.0,2.0,23.79376953125,39.80105758373466,1004.5530579419824,72.66091091909888,183464.5
1743815308.27,0,0,37.5,1.0,2.0,2.0,23.8157421875,39.80639769090523,1004.5438368383982,72.73822093070757,183967.5
1743815310.31,0,0,30.5,1.0,2.0,2.0,23.83458984375,39.86556117201201,1004.553315378382,72.65875263618904,183160.0
1743815312.29,0,0,41.5,1.0,2.0,2.0,23.842109375,39.863350615124034,1004.5650577064525,72.56030536466527,182860.5
1743815314.29,0,0,41.5,1.0,2.0,2.0,23.85353515625,39.84951811473708,1004.5828999906269,72.41071825165284,182765.0
1743815316.29,0,0,37.5,1.0,2.0,2.0,23.835859375,39.814547370065355,1004.6042761981068,72.23150596396277,183864.0
1743815318.3,0,0,32.0,1.0,2.0,2.0,23.83625,39.74541160090711,1004.5921881560851,72.33284861822943,183965.0
1743815320.27,0,0,33.0,1.0,2.0,2.0,23.841914062500003,39.72496577436187,1004.5756368905568,72.47161073238381,184471.5
1743815322.31,0,0,33.0,1.0,2.0,2.0,23.83234375,39.72095877894894,1004.5770175996007,72.46003556849803,185538.0
1743815324.27,0,0,44.0,1.0,2.0,2.0,23.78732421875,39.8274527176197,1004.6273379974098,72.0381657261477,185903.0
1743815326.3,0,0,35.0,1.0,2.0,2.0,23.76310546875,39.749691599459666,1004.6548106500536,71.80785130568282,187173.0
1743815328.27,0,0,25.0,1.0,2.0,2.0,23.641718750000003,39.577605161390025,1004.6347783763016,71.97578951571775,190582.0
1743815330.3,0,0,33.0,1.0,2.0,2.0,23.52169921875,39.573966800978766,1004.6159220945286,72.1338713376741,185745.5
1743815332.22,0,0,33.0,1.0,2.0,2.0,23.52169921875,39.573966800978766,1004.6159220945286,72.1338713376741,185745.5
1743815334.37,0,0,32.0,1.0,2.0,2.0,23.359882812499997,39.77619196282908,1004.5697659980602,72.52083155809953,185084.0
1743815336.24,0,0,25.0,1.0,2.0,2.0,23.359882812499997,39.77619196282908,1004.5697659980602,72.52083155809953,185084.0
1743815338.33,0,0,27.0,1.0,2.0,2.0,23.35294921875,39.901739470636244,1004.5643697466884,72.56607316224617,184477.0
1743815340.26,0,0,27.0,1.0,2.0,2.0,23.34884765625,40.02768221899552,1004.5588670105448,72.61220779002998,183160.0
1743815342.31,0,0,29.0,1.0,2.0,2.0,23.334003906249997,40.149567550341025,1004.558330072949,72.6167094404216,183163.0
